anno_id,image,question,answer
7404,2545.jpg,địa chỉ trang web của kênh truyền hình ntv là gì ?,truyenhinhnghean . vn
7405,2545.jpg,dứa / thơm ở siêu thị này được bán như thế nào ?,6 . 500 vnđ / quả
7406,2545.jpg,12 . 900 là giá của thứ gì ?,báp cải trái tim
7407,2545.jpg,11 . 900 là giá của sản phẩm gì ?,cải thảo
7408,2545.jpg,giá của bắp cải trái tim ở đây là bao nhiêu ?,12 . 900 vnđ / kg
7409,2545.jpg,giá cả cải thảo ở siêu thị này như thế nào ?,11 . 900 vnđ / kg
7410,2546.jpg,bức hình này lấy nguồn từ đâu ?,bbc news
7411,2547.jpg,trên chiếc nón lá có chữ gì ?,du lịch
7412,2547.jpg,cửa hàng có bảng hiệu chữ xanh sau người đàn ông áo trắng trên gì ?,kim hoa
7413,2548.jpg,bảng hiệu nào là của tiệm bán gì ?,bánh mì
7414,2548.jpg,tiệm bánh mì trong hình tên gì ?,hà nội
7415,2548.jpg,tiệm bánh mì có bán những gì ?,bánh mì pate giò chả thịt nguội nem chua xúc xích chà bông
7416,2548.jpg,số nhà của tiệm bánh mì là bao nhiêu ?,163
7417,2548.jpg,địa chỉ trang web được chèn bên dưới góc phải bức hình là gì ?,saomaiadv . com
7418,2548.jpg,địa chỉ gmail của adv là gì ?,saomai@gmail . com
7419,2549.jpg,tiệm thuốc hai cô gái đang đứng bán thuốc thế nào ?,"thuốc tốt , giá rẻ , nếu không rẻ hoàn tiền chênh lệch"
7420,2549.jpg,công ty difa . vn có dịch vụ gì ?,thiết kế - thi công - xây dựng - nội thất
7421,2549.jpg,bên dưới bức hình số 0908 640 164 là gì ?,hotline
7422,2549.jpg,giá của hộp sữa trên cửa kế bên cô gái bên trái bức hình là bao nhiêu ?,530 . 000
7423,2550.jpg,cửa hành vi tính trong hình tên gì ?,đồng nai
7424,2550.jpg,cửa hàng vi tính đồng nai bán những gì ?,máy tính - laptop - camera pc gaming - gaming gear
7425,2550.jpg,cửa hàng vi tính đồng nai có hình thức bán nào ?,bán trả góp qua thẻ tín dụng
7426,2550.jpg,địa chỉ của vi tính đông nai ở đâu ?,589 đồng khởi - p . tân phong - biên hòa - đồng nai
7427,2550.jpg,số điện thoại của cửa hàng vi tính đồng nai là gì ?,089 808 7979
7428,2550.jpg,cửa hàng này có địa chỉ trang web là gì ?,vitinhdongnai . vn
7433,2552.jpg,bức hình lấy nguồn từ đâu ?,bazaar
7434,2553.jpg,cửa hiệu này là của quán nào ?,rin sushi
7435,2553.jpg,quán này đang có khuyến mãi gì ?,check - in giảm ngay 1
7436,2553.jpg,địa chỉ của quán rin sushi ở đâu ?,"257 nguyễn biểu , p . 2 , q . 5"
7437,2554.jpg,bức hình chụp nơi nào ?,tiệm trà chanh 1987
7443,2556.jpg,tấm bảng bên trên cô gái xinh đẹp đeo túi đen có nội dung gì ?,hànộimới
7444,2557.jpg,hai căn nhà này đều là gì ?,hotel
7445,2557.jpg,hotel bên trái có tên là gì ?,hà trang
7446,2557.jpg,hotel bên phải có tên là gì ?,hải sơn
7447,2557.jpg,hotel hải sơn có dịch vụ gì ?,massage xông hơi
7448,2557.jpg,hotel hải hơn đang cần tuyển gì ?,ktv
7449,2557.jpg,địa chỉ của hotel hà trang ở đâu ?,90 lê lai - p . bến thành - q1
7450,2557.jpg,số điện thoại để liên hệ hotel hà trang là gì ?,( 08 ) 38 35 67 55
7451,2557.jpg,hải sơn hotel là chi nhánh công ty nào ?,công ty cổ phần đầu tư thương mai xây dựng kim tấn phát - khách sạn hải sơn
7456,2559.jpg,sau cô gái mặc áo dài trắng là quán gì ?,cafe - sách
7457,2560.jpg,bức hình quảng cáo điều gì ?,gia hạn visa cho người nước ngoài tại đồng nai
7458,2560.jpg,bức hình quảng cảo gia hạn visa cho người nước ngoài tại đâu ?,đồng nai
7459,2560.jpg,trong bức hình quảng cáo xin visa như thế nào ?,""" siêu tốc """
7460,2560.jpg,dòng chữ màu đỏ trên tấm bảng cổng chào có nội dung gì ?,thành phố biên hòa kính chào quý khách
7461,2560.jpg,công ty nào gia hạn visa cho người nước ngoài tại đồng nai ?,visadep
7462,2560.jpg,slogan của công ty visadep là gì ?,giải pháp visa trọn gói
7463,2560.jpg,visadep . vn là công ty như thế nào ?,uy tín - chuyên nghiệp - bảo mật
7464,2561.jpg,các em nhỏ mặc áo vàng này cầm bảng xe số mấy ?,02
7469,2563.jpg,gà tươi 3f được quảng cáo như thế nào ?,chuẩn từ chất - thật từ tâm
7470,2563.jpg,ở quầy gà tuoi 3f có bao nhiêu ưu đãi cực khủng ?,03
7471,2563.jpg,sản phẩm gà tươi 3f có nguồn gốc như thế nào ?,100 % vị tự nhiên không chất bảo quản
7472,2563.jpg,bên trái bức hình là quầy hành của công ty nào ?,cty tnhh tm & dv tam ân
7473,2564.jpg,cuốn sách này có tựa đề là gì ?,những bài học thuộc lòng tân quốc văn giáo khoa thư
7474,2564.jpg,cuốn sách này thích hợp cho lứa tuổi nào ?,các lớp trung - tiểu học
7475,2564.jpg,ai là tác giả của cuốn sách ?,trần văn chánh
7476,2564.jpg,nhà xuất bản nào đã phát hành cuốn sách ?,nhà xuất bản tổng hợp thành phố hồ chí minh
7477,2565.jpg,chữ trong bức hình này có nội dung gì ?,miền tây sông nước
7478,2566.jpg,hình ảnh này là cổng trường nào ?,quốc - học
7479,2566.jpg,quốc - học ở đây là tên của cái gì ?,trường
7480,2567.jpg,quầy hàng 20 trong siêu thị bán gì ?,"chén , dĩa drap , nệm"
7481,2567.jpg,các anh mặc quân phục có chữ gì trên tay ?,kiểm soát
7482,2568.jpg,bức hình lấy nguồn từ đâu ?,zing . vn
7483,2568.jpg,sap hàng sau người phụ nữ mặc áo hoa tên gì ?,vương mỹ
7484,2568.jpg,cái thùng bìa giấy có chữ gì ở trên ?,lix
7488,2571.jpg,đây là bảng hiệu của quán nào ?,""" lạc "" quán"
7494,2574.jpg,quầy hàng này là của thương hiệu nào ?,vitamin house
7495,2574.jpg,vitamin house là gì ?,thương hiệu chuyên kinh doanh các loại thực phẩm nhập khẩu từ nước ngoài
7496,2574.jpg,vitamin house là thương hiệu chuyên kinh doanh gì ?,các loại thực phẩm nhập khẩu từ nước ngoài
7497,2574.jpg,vitamin house chuyên kinh doanh các loại thực phẩm nhập khẩu từ đâu ?,nước ngoài
7501,2576.jpg,trong hình là phố nào ?,bát đàn
7502,2576.jpg,hai bà cháu đang ngồi trước cửa hàng gì ?,quạt cổ
7503,2576.jpg,hai bà cháu đang ngồi trước tiệm quạt cổ tên gì ?,thọ
7504,2576.jpg,cửa hàng thọ quạt cổ chuyên làm gì ?,sưu tầm phục chế
7505,2576.jpg,chữ màu đỏ tấm bảng bên trái hai bà cháu có nội dung gì ?,quạt cổ 4 cánh gỗ
7506,2577.jpg,cô gái xinh đẹp này đang chụp hình ở đâu ?,chợ bến thành
7507,2578.jpg,bức hình chụp căn nhà này lấy nguồn từ đâu ?,tripnow . vn
7508,2579.jpg,khu chợ này là chợ gì ?,tết
7509,2579.jpg,tết ở khu chợ này là của năm nào ?,2020
7510,2580.jpg,nội dung củ phần màu xanh trên bức hình là gì ?,thiết kế thi công bảng hiệu - hộp đèn chữ nội - mặt dựng alu
7511,2580.jpg,nhà hàng trong hình tên gì ?,cơm niêu trường sơn
7512,2580.jpg,cơm nhiêu trường sơn bán món ăn ẩm thực miền nào ?,bắc
7513,2580.jpg,slogan của cơm niêu trường sơn là gì ?,cơm quê giữa phố sài gòn
7514,2580.jpg,địa chỉ của nhà hàng cơm niêu trong hình là ở đâu ?,"a6 trường sơn , phường 2 , quận tân bình , tp . hcm"
7515,2581.jpg,tấm bảng trắng nói đến địa điểm nào ?,tp . quảng ngãi
7516,2582.jpg,tẩm bảng bất động sản nói đến công ty nào ?,3 miền group
7517,2582.jpg,số điện thoại của 3 miền group là gì ?,0973 . 235 . 266
7518,2582.jpg,cương tiến phát là công ty bán gì ?,nhà đất
7519,2582.jpg,3 miền group là công ty thuộc lĩnh vực nào ?,bất động sản
7520,2583.jpg,siêu thị trong hình có tên là gì ?,vietmart
7521,2583.jpg,siêu thị vietmart đang có sự kiện gì ?,tưng bừng khai trương
7522,2583.jpg,siêu thị vietmart đang có ưu đãi như thế nào ?,siêu to khổng lồ
7523,2583.jpg,tấm bảng bên phải cửa vào của siêu thị vietmart viết gì ?,tích điểm nhận quà
7524,2583.jpg,địa chỉ facebook của vietmart trên bảng hiệu là gì ?,facebook . com / vietmart . jp
7525,2583.jpg,địa chỉ website của vietmart trên bảng hiệu là gì ?,https : / / / vietmartjp . com
7526,2584.jpg,quán cafe trong hình tên gì ?,đại lộ coffe
7527,2584.jpg,đi về phía bên trái đại lộ coffee là đường gì ?,bình phú
7528,2584.jpg,kế bên đường bình phú là đường gì ?,số 10
7529,2585.jpg,phía trước chiếc ô tô màu đỏ là quán bán gì ?,mì cơm
7530,2585.jpg,chiếc ô tô màu đỏ mang biểu số bao nhiêu ?,30f 113 . 93
7531,2585.jpg,quán la tropica là quán gì ?,eatery & pizza bar
7532,2586.jpg,trong hình là nơi nào ?,thánh đường đa minh - ba chuông
7533,2586.jpg,trong hình đa minh - ba chuông là gì ?,thánh đường
7534,2586.jpg,số điện thoại của thánh đương là gì ?,8550206
7535,2586.jpg,địa chỉ của thánh đường đa minh - ba chuông ở đâu ?,190 lê văn sỹ - p . 10 - q . phú nhuận
7536,2587.jpg,ở đây bán thứ gì ?,túi go
7537,2587.jpg,giá của túi go ở đây là bao nhiêu ?,16 . 500 vnd
7538,2587.jpg,chiếc túi duy nhất có số là số gì ?,1900 1880
7539,2587.jpg,trong xe đẩy là sản phân của thương hiệu nào ?,cocacola
7540,2588.jpg,giá của củ hành tây đà lạ ở siêu thị này như thế nào ?,25 . 500 đ / kg
7541,2588.jpg,giá của ớt chuông vàng là bao nhiêu ?,39 . 500 đ / kg
7542,2588.jpg,tấm bảng kế bên chỗ để hành tấy có những giá bán nào ?,29 . 500 đ / kg 22 . 000 đ / kg
7545,2590.jpg,nội dung của dòng chữa được chèn vào bức hình là gì ?,dịch vụ setup siêu thị issac
7546,2591.jpg,người đàn ông mặc áo tím đang đứng ở quán gì ?,cơm
7547,2591.jpg,quán cơm chỗ người đàn ông đứng tên gì ?,hiền
7548,2591.jpg,số điện thoại trong tấm bảng màu xanh là số mấy ?,0773 966 966
7549,2592.jpg,tấm bảng màu đỏ trog nhà có chữ gì ?,chí minh
7550,2593.jpg,tấm bảng là của quán nào ?,thèm
7551,2593.jpg,quán thèm có đặc sản ở đâu ?,nha trang
7552,2593.jpg,bức hình lấy nguồn từ đâu ?,minhtri . net
7553,2594.jpg,tấm bảng có khẩu hiệu là gì ?,bắc kạn chung tay xây dựng nông thôn mới !
7554,2594.jpg,gọi điện đến số nào để có siêu tốc độ khắp mọi nơi cho mọi người ?,18008098
7555,2594.jpg,4g của vettel như thế nào ?,siêu tốc độ khắp mọi nơi cho mọi người
7556,2594.jpg,slogan của vettel là gì ?,hãy nói theo cách của bạn
7557,2595.jpg,thứ gì ở đây được đổi trả miễn phí trong 15 ngày ?,laptop - máy tính bảng
7558,2595.jpg,trang web ww . lebaohan . com có dịch vụ gì ?,thiết kế & thi công - xây dựng - nội thất - quảng cáo
7559,2595.jpg,số điện thoại của phần quảng cáo được chèn vào bên dưới bức hình là gì ?,0902 . 80 . 77 . 80
7560,2595.jpg,dịch vụ bảo hành ở cửa hàng như thế nào ?,bảo hành vàng : văng vào nước - rơi vỡ - vẫn đổi mới
7561,2595.jpg,laptop - máy tính bảng ở cửa hàng này được đổi trả như thế nào ?,miễn phí trong 15 ngày
7562,2595.jpg,0902 . 80 . 77 . 80 là gì ?,hotline
7563,2595.jpg,kệ hành thứ nhất từ trái qua thuộc phân khúc nào ?,dưới 10 triệu
7564,2595.jpg,kệ hành thứ hai từ trái qua thuộc phân khúc nào ?,dưới 6 triệu
7568,2597.jpg,tựa đề của cuốn sách này là gì ?,gia định là nhớ sài gòn là thương
7569,2597.jpg,tên của tác giả của sách này là gì ?,cù mai công
7572,2599.jpg,solgan của siêu thị này là gì ?,người việt nam dùng hàng việt nam
7573,2600.jpg,nội dung của phần chữ màu trắng góc phải phía trên bức hình là gì ?,những khối màu đa sắc tạo tức sống nơi bến cảng phồn hoa
7574,2600.jpg,trên góc phải bức hình ghi những khối màu đa sắc tạo sức sống nơi đâu ?,bến cảng phồn hoa
7575,2600.jpg,trên góc phải bức hình ghi cái gì tạo sức sống nơi bến cảng phồn hoa ?,khối màu đa sắc
7576,2600.jpg,trên góc phải bức hình ghi những khối màu đa sắc tạo gì nơi bến cảng phồn hoa ?,sức sống
7580,2602.jpg,bức hình nói chuỗi vinmart mỗi ngày thu bao nhiêu ?,80 tỷ đồng
7581,2602.jpg,số trong khung ứng với dòng chữ siêu thị vinmart là bao nhiêu ?,122
7582,2602.jpg,số trong khung ứng với dòng chữ siêu thị mini vinmart+ là bao nhiêu ?,2 . 247
7583,2602.jpg,doanh thu 6 tháng đầu năm 2021 là bao nhiêu tỷ đồng ?,41 . 200
7584,2603.jpg,chỗ có tấm bảng màu đỏ với mũi tên chỉ xuống là gì ?,cân sản phẩm
7585,2603.jpg,siêu thị đang có sự kiện gì ?,tưng bừng khai trương
7586,2603.jpg,tưng bừng khai trương ở siêu thị này như thế nào ?,ngập tràn quà tặng
7587,2604.jpg,bức hình lấy nguồn từ đâu ?,kiến thức
7588,2604.jpg,trang web trên góc phải bức hình là gì ?,www . kienthuc . net . vn
7590,2606.jpg,cô gái xinh đẹp đang cầm cuốn sách đang ở đâu ?,phố đi bộ hồ gươm
7597,2609.jpg,cô gái và chàng trai mặc áo có chữ gì ?,vinmart+
7598,2609.jpg,trong bảng quảng cáo giải thưởng gì ?,đoán nhà vô địch du lịch châu âu !
7599,2609.jpg,giải đặc biệt có trị giá bao nhiêu ?,120 triệu
7600,2609.jpg,giải may mắn có bao nhiêu giải ?,03
7601,2609.jpg,giải vnd gift card có trị giá bao nhiêu ?,50 . 000 đ
7602,2609.jpg,mỗi giải may mắn được thưởng bao nhiêu ?,60 triệu
7603,2610.jpg,tấm bảng đỏ này là của ban nào ?,ban quản lý đền bà chua kho
7604,2610.jpg,khi đến lễ đền phải làm gì ?,đeo khẩu trang
7605,2610.jpg,ở đây là khu đền nào ?,bà chúa kho
7610,2613.jpg,quán thứ nhất góc trái bức hình bán gì ?,bánh xèo bánh khọt
7611,2613.jpg,kế bên quán bánh xèo bánh khọt là quán gì ?,bánh canh
7612,2613.jpg,cô giá mặc vát trắng đang tạo giáng chụp hình ở đâu ?,central market
7613,2614.jpg,hai người phụ nữ đang đứng trước cửa hàng gì ?,kadom
7614,2614.jpg,cửa hàng kadom này bán những sản phẩm gì ?,sản phẩm cao cấp cho mẹ & bé
7615,2614.jpg,cửa hàng kadom bán sản phẩm cho ai ?,mẹ & bé
7616,2614.jpg,địa chỉ của cửa hàng kadom ở đâu ?,69 phạm văn thuận p . tân tiến - bh - đn
7617,2614.jpg,muốn liên hệ cửa hàng kadom thì gọi điện đến số nào ?,0949 . 09 . 20 . 20
7618,2614.jpg,ai là chủ của cửa hàng này ?,tường vy
7619,2615.jpg,nội dung của tấm bảng trên cửa là gì ?,xin chào quý khách
7624,2618.jpg,bưc hình chụp chỗ gì ?,chốt kiểm soát
7625,2618.jpg,chốt kiểm soát ở đây lập ra với mục đích gì ?,phòng chống dịch covid - 19
7626,2618.jpg,xe quét qua đường được hoạt động ở đây vào giờ nào ?,từ 22 : 00 - 5 : 00 hàng ngày
7627,2619.jpg,trong hình là cuốn sách tên gì ?,tôi là bêtô
7628,2619.jpg,ai là tác giả của cuốn sách này ?,nguyễn nhật ánh
7629,2619.jpg,cuốn sách này như thế nào ?,bán chạy hơn 100 . 000 bản
7630,2619.jpg,cuốn sách này được in lần thứ bao nhiêu ?,40
7631,2619.jpg,nhà xuất bản nào đã xuất bản cuốn sách ?,trẻ
7633,2621.jpg,ở đây bán những sản phẩn gì từ nông trại ?,củ sạch
7634,2621.jpg,kế bên xe đẩy phía bên phải bức hình là quầy gì ?,trái cây
7637,2623.jpg,bức hình họp chợ thời xưa này được chụp ở đâu ?,hanoi
7638,2624.jpg,địa chỉ của cửa hàng kế bên pg bank là gì ?,104 hàng đào
7639,2624.jpg,bên phải 104 hàng đào là cửa hàng có tên là gì ?,hafasco
7642,2626.jpg,bức hình lấy nguồn từ đâu ?,afamily đời sống
7643,2627.jpg,dòng chữ trên cái dù màu xanh có nội dung gì ?,sống trọn từng
7644,2628.jpg,đây là bản hiệu của tiệm tên gì ?,xedap . vn
7645,2628.jpg,địa chỉ của xedap . vn này ở đâu ?,"553 - 555 phạm văn thuận , p . tam hiệp , biên hòa , đồng nai"
